INDEX,NAME,SHIRTNAME,JAPANESE PLAYER NAME,SPACING,COMMENTARY,AGE,NATIONALITY,FOOT,WEIGHT,HEIGHT,FORM,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,INJURY TOLERANCE,GROWTH TYPE,MARKET PRICE,GK 0,SW 1,CB 2,LB 3,RB 4,DMF 5,CMF 6,LMF 7,RMF 8,AMF 9,LWF 10,RWF 11,SS 12,CF 13,POSITION,ATTACK,DEFENCE,HEADER ACCURACY,DRIBBLE ACCURACY,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,PLACE KICKING,SWERVE,BALL CONTROLL,GOAL KEEPING SKILLS,RESPONSE,EXPLOSIVE POWER,DRIBBLE SPEED,TOP SPEED,BODY BALANCE,STAMINA,KICKING POWER,JUMP,TENACITY,TEAMWORK,S01 1-TOUCH PLAY,S02 OUTSIDE CURVE,S03 LONG THROW,S04 SUPER-SUB,S05 SPEED MERCHANT,S06 LONG RANGE DRIVE,S07 SHOULDER FEINT SKILLS,S08 TURNING SKILLS,S09 ROULETTE SKILLS,S10 FLIP FLAP SKILLS,S11 FLICKING SKILLS,S12 SCISSORS SKILLS,S13 STEP ON SKILLS,S14 DEFT TOUCH SKILLS,S15 KNUCKLE SHOT,S16 JUMPING VOLLEY,S17 SCISSOR KICK,S18 HEEL FLICK,S19 WEIGHTED PASS,S20 DOUBLE TOUCH,S21 RUN AROUND,S22 SOMBRERO,S23 180 DRAG,S24 LUNGING TACKLE,S25 DIVING HEADER,S26 GK LONG THROW,P01 CLASSIC NO.10,P02 ANCHOR MAN,P03 TRICKSTER,P04 DARTING RUN,P05 MAZING RUN,P06 PINPOINT PASS,P07 EARLY CROSS,P08 BOX TO BOX,P09 INCISIVE RUN,P10 LONG RANGER,P11 ENFORCER,P12 GOAL POACHER,P13 DUMMY RUNNER,P14 FREE ROAMING,P15 TALISMAN,P16 FOX IN THE BOX,P17 OFFENSIVE SIDEBACK,P18 TRACK BACK,ATTACK AWARENESS,DEFENCE AWARENESS,SKIN COLOR,SKIN TEXTURE,FACE MODE,LINKED FACE,FACE SLOT,LINKED HAIR,HAIR SLOT,BOOTS,UNTUCKED SHIRT,TIGHT KIT,GLOVES,DRIBBLE STYLE,FREE KICK STYLE,PENALTY KICK STYLE,DROP KICK STYLE,GOAL CELEBRATION STYLE #1,GOAL CELEBRATION STYLE #2,CLUB TEAM,NUMBER,NATIONAL TEAM
1001,Rosicky,ROSICKY,ロシツキー,2,2126,31,Czech Republic,R,65,178,3,7,5,C,84,6,0,0,0,0,0,0,1,1,1,1,1,1,0,0,AMF,80,57,73,86,87,85,83,82,70,73,77,88,50,75,82,81,75,72,77,78,74,70,80,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,1,Special,1,298,1,4373,39,1,0,1,1,10,1,1,0,0,阿森纳,7,捷克
1036,Rommedahl,ROMMEDAHL,ロンメダール,2,2116,34,Denmark,R,68,177,6,5,5,C,81,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,RWF,75,53,72,84,78,80,82,85,75,73,73,82,50,72,85,83,83,70,75,77,70,72,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Special,1,346,1,4421,18,1,0,0,2,1,1,1,0,0,,10,丹麦
1049,Sorensen,SORENSEN,セーレンセン,2,2280,36,Denmark,R,89,196,5,4,4,B,48,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,35,82,55,57,50,63,51,67,45,45,45,54,80,90,70,55,63,78,62,75,76,68,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Special,1,354,1,4429,61,0,0,0,1,1,1,1,0,0,斯托克城,29,
1066,John Riise,RIISE,リーセ,2,2079,32,Norway,L,82,188,6,4,4,A,47,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,LB,76,62,68,77,75,83,78,95,72,80,70,78,50,77,76,80,80,83,82,90,78,79,76,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,1,Special,1,886,1,4961,23,1,0,0,1,8,1,1,0,0,富勒姆,3,挪威
1070,John Carew,CAREW,カリュー,2,402,33,Norway,R,88,193,4,5,5,C,189,5,0,0,0,0,0,0,0,1,1,0,1,1,1,1,CF,80,53,75,79,74,73,73,74,74,72,65,81,50,74,73,80,80,87,77,82,72,68,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Special,1,887,1,4962,28,1,0,1,2,8,1,1,20,0,,23,挪威
1075,Mellberg,MELLBERG,メルベリ,2,1681,35,Sweden,R,85,187,6,5,5,B,4,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,CB,56,84,85,72,72,70,73,80,63,72,63,73,50,76,67,69,73,85,75,84,78,82,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Special,1,976,1,5051,61,0,0,0,1,8,1,1,0,0,,3,瑞典
1086,A. Svensson,SVENSSON,スヴェンソン,2,121,36,Sweden,R,80,177,7,5,5,B,55,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,CMF,72,66,71,83,83,80,81,77,80,82,83,85,50,82,73,75,74,75,80,81,68,76,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Special,1,958,1,5033,21,0,0,0,1,1,1,1,0,0,,8,瑞典
1104,Forssell,FORSSELL,フォルセル,2,0,31,Finland,R,68,178,4,6,6,B,123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CF,76,40,77,75,72,72,71,69,75,64,60,78,50,78,80,77,81,78,75,80,78,74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Default,0,131,0,4414,60,0,0,0,1,1,1,1,31,0,,9,芬兰
1115,Jaaskelainen,JAASKELAINEN,ヤースケライネン,2,0,37,Finland,R,81,191,6,4,4,A,71,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,84,55,50,54,64,66,76,45,45,45,56,79,89,75,55,70,79,61,84,85,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4343,22,1,0,0,1,1,1,1,0,0,西汉姆联,22,
1182,Gabor Kiraly,KIRALY,キラーイ,2,0,36,Hungary,R,85,191,6,4,4,A,90,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,80,55,55,57,56,66,71,45,45,45,54,83,87,64,53,63,84,57,80,73,75,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4505,20,0,0,0,1,1,1,2,0,0,,12,匈牙利
1203,Gábor Babos,BABOS,バボーシュ,2,217,37,Hungary,R,92,196,6,3,3,A,90,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,83,44,51,55,50,62,66,40,43,43,48,85,86,74,50,66,85,60,77,74,73,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4315,0,0,0,0,1,1,1,1,0,0,NEC奈梅亨,1,
1225,Pletikosa,PLETIKOSA,プレティコサ,2,1989,33,Croatia,R,83,193,5,3,3,B,22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,83,55,58,62,61,63,65,45,45,45,60,81,86,66,57,67,85,58,82,81,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Special,1,609,1,4684,18,0,0,0,1,1,1,4,0,0,,1,克罗地亚
1255,Dejan Stankovic,D. STANKOVIC,スタンコヴィッチ,2,612,34,Serbia,R,75,181,5,5,6,B,97,6,0,0,0,0,0,1,1,1,1,1,0,0,1,0,AMF,79,64,81,82,81,82,81,78,79,76,76,84,50,77,75,76,77,78,82,86,79,82,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,3,1,1,Special,1,1040,1,5115,60,0,0,1,1,11,1,1,0,0,国际米兰,5,
1275,Chivu,CHIVU,キヴ,2,471,31,Romania,L,81,184,4,4,4,B,75,6,0,1,1,1,0,1,1,0,0,0,0,0,0,0,CB,68,84,72,79,82,86,83,82,69,85,87,80,50,80,74,78,73,80,78,82,82,77,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Special,1,931,1,5006,26,1,0,0,1,1,1,1,0,0,国际米兰,26,
1287,Adrian Mutu,MUTU,ムトゥ,2,1770,33,Romania,R,74,180,4,5,5,B,79,6,0,0,0,0,0,0,0,1,1,1,1,1,1,1,SS,83,40,79,87,78,77,80,82,85,83,85,84,50,76,75,82,78,76,75,81,77,58,66,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,Special,1,930,1,5005,55,1,0,1,3,1,1,1,2,0,阿雅克肖,12,罗马尼亚
1290,Bogdan Lobon?,LOBONT,ロボント,2,1468,34,Romania,R,78,185,5,4,4,B,26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,84,40,53,56,61,56,67,45,45,45,54,84,88,70,59,66,80,60,81,78,75,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Special,1,1241,1,5316,26,0,0,0,1,1,1,3,0,0,罗马,1,
1296,S. Petrov,PETROV,スティリアン ペトロフ,2,2310,33,Bulgaria,R,77,180,5,6,6,A,4,4,0,0,0,0,0,1,1,1,1,1,0,0,1,0,CMF,72,73,69,80,80,80,80,82,75,76,78,80,50,82,74,73,75,80,83,83,74,83,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,Special,1,635,1,4710,23,1,0,0,1,1,1,1,0,0,阿斯顿维拉,19,
1308,Martin Petrov,PETROV,マルティン ペトロフ,2,1614,33,Bulgaria,L,77,179,4,3,3,B,52,3,0,0,0,0,0,0,0,1,1,0,1,1,1,0,LMF,77,42,68,83,77,78,82,84,73,76,84,79,50,72,81,83,81,77,76,83,70,80,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Special,1,240,1,4315,21,1,0,1,1,1,1,1,0,0,西班牙人,17,保加利亚
1310,Berbatov,BERBATOV,ベルバトフ,2,284,31,Bulgaria,R,75,189,5,5,5,B,76,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,CF,88,33,82,89,84,80,75,73,87,73,70,89,50,76,73,67,76,85,72,77,77,74,74,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,Special,1,239,1,4314,55,1,0,1,1,1,1,1,115,105,富勒姆,9,
1322,Liberopoulos,LIBEROPOULOS,リベロプーロス,2,1452,37,Greece,R,82,187,5,5,5,B,47,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,SS,80,43,78,82,82,76,77,72,78,74,72,83,50,72,72,72,72,81,71,81,73,75,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Special,1,591,1,4666,28,0,0,0,3,10,1,1,0,0,,9,希腊
1328,Karagounis,KARAGOUNIS,カラグーニス,2,1316,35,Greece,R,74,176,5,5,5,B,47,4,0,0,0,0,0,0,1,1,1,1,1,1,1,0,AMF,76,62,75,82,82,76,81,74,72,78,83,82,50,76,82,83,75,72,81,78,74,83,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,1,Special,1,582,1,4657,61,1,0,0,2,1,1,1,0,0,富勒姆,14,希腊
1352,Emre Bel?zo?lu,EMRE,エムレ ベロゾール,2,763,32,Turkey,L,66,170,4,4,3,C,68,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,CMF,75,62,64,84,83,84,81,80,67,75,77,85,50,75,79,75,75,77,77,81,70,80,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,Special,1,1006,1,5081,61,0,0,0,1,10,1,1,0,0,,5,土耳其
1357,Shovkovskyi,SHOVKOVSKYI,ショフコフスキー,2,2244,37,Ukraine,R,88,191,4,3,3,C,95,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,86,55,54,55,55,56,58,45,45,45,53,84,87,69,55,66,85,57,73,70,82,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4268,21,0,0,0,1,1,1,1,0,0,基辅迪纳摩,1,
1398,Semak,SEMAK,セマク,2,2212,36,Russia,R,73,178,6,5,5,A,117,3,0,0,1,0,1,1,1,1,1,1,0,0,0,1,CMF,74,70,73,80,78,73,80,73,71,66,71,80,50,81,75,75,75,75,78,77,73,82,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4407,19,0,0,0,3,1,1,1,0,0,圣彼得堡泽尼特,25,
1409,Ramzi,RAMZI,ラムジィ,2,0,35,Morocco,R,73,179,4,5,5,A,166,3,0,0,0,0,0,0,1,1,1,1,1,1,1,0,SS,72,54,71,79,78,74,77,76,75,75,70,80,50,73,76,76,77,73,74,77,73,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4308,18,0,0,0,2,1,1,1,0,0,罗达JC,11,
1453,A. Hassan,A. HASSAN,アーメド ハッサン,2,53,37,Egypt,R,70,178,6,5,5,A,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,AMF,82,53,67,83,82,80,82,75,80,79,80,82,50,79,75,75,72,71,78,78,72,85,82,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,1,Default,0,131,0,4431,0,0,0,0,1,1,1,1,0,0,,17,埃及
1466,El Hadry,EL HADRY,エル ハダリ,2,735,39,Egypt,R,87,188,6,4,4,A,98,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,82,55,51,55,55,57,62,45,45,45,48,80,81,65,55,64,86,62,76,74,81,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Default,0,131,0,4532,22,0,0,0,1,1,1,1,0,0,,1,埃及
1498,Eto'O,ETOO,エトー,2,790,31,Cameroon,R,75,180,7,6,5,B,76,7,0,0,0,0,0,0,0,1,1,1,1,1,1,1,CF,90,55,70,87,76,81,75,74,87,75,76,88,50,86,88,87,88,79,85,84,81,83,82,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,5,1,Special,1,272,1,4347,41,1,0,1,3,1,3,1,59,0,,9,喀麦隆
1601,Mario Yepes,YEPES,ジェペス,2,2534,36,Colombia,L,83,186,5,5,5,B,3,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,CB,59,85,80,72,69,75,71,68,62,74,70,77,50,77,67,68,73,81,75,78,83,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,Special,1,973,1,5048,22,0,0,0,1,1,1,1,0,0,AC米兰,76,哥伦比亚
1621,Dida,DIDA,ジーダ,2,0,38,Brazil,L,85,195,4,3,3,B,43,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,81,42,49,50,55,52,57,48,45,45,46,83,90,69,50,66,84,57,82,85,74,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Special,1,187,1,4262,22,0,0,0,1,1,1,3,0,0,葡萄牙人,1,
1631,Ronaldinho,RONALDINHO,ロナウジーニョ,2,0,32,Brazil,R,80,182,4,6,5,B,60,7,0,0,0,0,0,0,0,1,1,1,1,1,1,0,AMF,85,34,78,91,92,90,88,83,84,86,89,92,50,73,80,84,80,79,74,81,82,75,71,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,Special,1,209,1,4284,61,1,0,1,4,9,5,1,62,73,米内罗竞技,49,巴西
1633,Lúcio,LUCIO,ルシオ,2,1486,34,Brazil,R,82,187,5,4,4,B,127,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,CB,65,87,85,77,75,76,75,75,67,71,73,78,50,85,70,75,73,86,77,83,77,85,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,1,Special,1,200,1,4275,55,0,0,0,1,8,1,1,0,0,,7,
1638,Zé Roberto,ZE ROBERTO,ゼ ロベルト,2,0,38,Brazil,L,72,172,7,4,4,A,108,6,0,0,1,1,0,1,1,1,0,1,1,0,0,0,CMF,78,70,66,83,85,82,86,81,74,83,84,88,50,75,76,75,79,71,80,79,75,78,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,Special,1,215,1,4290,28,0,0,0,2,1,1,1,0,0,格雷米奥,10,
1639,Alex,ALEX,アレックス,2,81,35,Brazil,L,77,176,6,6,4,B,38,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,AMF,82,38,79,88,89,82,87,78,84,80,85,88,50,79,75,72,73,74,75,75,76,73,75,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,4,1,Special,1,1117,1,5192,25,0,0,0,2,10,1,1,0,0,,7,
1642,Rogerio Ceni,R. CENI,ロジェリオ セニ,2,0,39,Brazil,R,85,188,5,5,5,A,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,50,83,47,69,63,62,78,70,68,90,85,71,84,85,73,66,73,84,62,83,82,80,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Special,1,208,1,4283,20,0,0,0,1,7,1,4,0,0,圣保罗,1,
1653,Pizarro,PIZARRO,ピサロ,2,1985,33,Peru,R,84,184,6,7,6,B,3,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,CF,85,44,83,77,75,74,75,76,85,73,71,83,50,85,74,75,77,85,73,82,80,72,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,3,1,Special,1,889,1,4964,19,0,0,0,2,8,1,1,0,0,拜仁慕尼黑,14,秘鲁
1668,Contreras,CONTRERAS,パブロ コントレラス,2,1886,34,Chile,R,78,181,5,4,4,B,69,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,CB,58,78,77,76,75,75,74,74,65,64,63,74,50,81,78,74,73,80,75,76,83,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,Default,0,131,0,4271,38,1,0,0,1,1,1,1,0,0,奥林匹亚科斯,15,智利
1669,Maldonado,MALDONADO,マルドナード,2,1534,32,Chile,R,74,174,5,5,5,A,13,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,DMF,66,73,67,74,82,68,84,71,69,75,72,81,50,80,74,72,75,70,80,82,74,73,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4250,22,0,0,0,1,1,1,1,0,0,弗拉门戈,13,
1697,Santa Cruz,SANTA CRUZ,サンタクルス,2,2173,31,Paraguay,R,87,191,4,7,7,C,210,4,0,0,0,0,0,0,0,1,1,1,0,0,1,1,CF,82,46,82,82,75,73,75,70,80,61,60,82,50,80,73,72,78,80,74,78,81,66,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,Special,1,929,1,5004,19,1,0,1,1,1,1,1,2,0,马拉加,24,
1714,Garcia,GARCIA,パブロ ガルシア,2,1887,35,Uruguay,L,73,186,6,4,4,C,84,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,DMF,64,74,75,75,77,78,79,77,65,75,78,76,50,74,65,67,67,82,80,82,74,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Special,1,1026,1,5101,28,0,0,0,1,10,1,1,0,0,塞萨洛尼基,5,
1732,Walter Samuel,SAMUEL,サムエル,2,2167,34,Argentina,L,83,183,6,4,4,B,48,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,53,89,87,70,75,79,75,77,66,70,67,78,50,85,72,64,73,88,76,79,85,83,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,Special,1,159,1,4234,58,1,0,0,1,1,1,1,0,0,国际米兰,25,
1737,Javier Zanetti,J. ZANETTI,サネッティ,2,1184,39,Argentina,R,75,178,8,6,5,A,134,7,0,0,1,1,1,1,1,1,1,0,0,0,0,0,RB,72,76,72,83,77,82,75,85,69,67,77,80,50,80,77,83,80,85,82,82,73,90,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,1,Special,1,141,1,4216,55,0,0,1,2,1,1,1,0,0,国际米兰,4,
1747,Pablo Aimar,AIMAR,アイマール,2,54,32,Argentina,R,65,169,4,4,4,B,79,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,AMF,82,60,72,85,84,82,83,79,79,82,81,86,50,82,83,83,75,72,79,78,76,76,84,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,1,Special,1,132,1,4207,20,0,0,0,2,2,1,1,77,0,本菲卡,10,
1845,Harry Kewell,KEWELL,キューウェル,2,1336,34,Australia,L,70,180,3,6,6,C,9,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,RMF,81,41,82,84,81,80,81,78,80,79,82,86,50,81,73,73,73,80,75,80,78,75,82,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,Special,1,169,1,4244,19,1,0,1,2,1,1,1,9,0,,10,澳大利亚
1854,Brett Emerton,EMERTON,エマートン,2,754,33,Australia,R,85,185,4,5,5,A,3,4,0,0,0,0,1,0,1,0,1,1,0,1,0,0,RMF,73,62,72,77,70,73,76,80,69,77,72,75,50,75,71,81,80,80,81,79,72,78,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Special,1,174,1,4249,61,1,0,0,1,1,1,1,0,0,,7,澳大利亚
1884,Wes Brown,BROWN,ウェズ ブラウン,2,2495,32,England,R,77,185,4,5,5,C,79,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,CB,64,77,80,72,71,74,71,77,58,60,68,73,50,77,76,74,78,80,76,76,81,68,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,Special,1,372,1,4447,18,0,0,0,1,1,1,1,0,0,桑德兰,5,
1893,Upson,UPSON,アップソン,2,0,33,England,L,72,185,5,4,4,C,75,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,CB,56,82,74,72,74,76,76,75,62,65,63,73,50,78,68,70,70,81,75,77,81,77,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Special,1,1218,1,5293,18,0,0,0,1,1,1,1,0,0,,7,
